Site,Animal,Population,Death,Status
Oyster Bay,590,H,9,1
Oyster Bay,591,H,9,1
Oyster Bay,592,H,9,1
Oyster Bay,593,H,9,1
Oyster Bay,594,H,9,1
Oyster Bay,595,H,9,1
Oyster Bay,596,H,9,1
Oyster Bay,597,H,9,1
Oyster Bay,598,H,9,1
Oyster Bay,599,H,9,1
Oyster Bay,600,H,9,1
Oyster Bay,601,H,9,1
Oyster Bay,602,H,9,1
Oyster Bay,603,H,9,1
Oyster Bay,604,H,9,1
Oyster Bay,605,H,9,1
Oyster Bay,606,H,9,1
Oyster Bay,607,H,9,1
Oyster Bay,608,H,9,1
Oyster Bay,609,H,9,1
Oyster Bay,610,H,9,1
Oyster Bay,611,H,9,1
Oyster Bay,612,H,9,1
Oyster Bay,613,H,9,1
Oyster Bay,614,H,9,1
Oyster Bay,615,H,9,1
Oyster Bay,616,H,9,1
Oyster Bay,617,H,9,1
Oyster Bay,618,H,9,1
Oyster Bay,619,H,10,1
Oyster Bay,620,H,10,1
Oyster Bay,621,H,10,1
Oyster Bay,622,H,10,1
Oyster Bay,623,H,10,1
Oyster Bay,624,H,10,1
Oyster Bay,625,H,10,1
Oyster Bay,626,H,10,1
Oyster Bay,627,H,10,1
Oyster Bay,628,H,10,1
Oyster Bay,629,H,10,1
Oyster Bay,630,H,10,1
Oyster Bay,631,H,10,1
Oyster Bay,632,H,10,1
Oyster Bay,633,H,11,1
Oyster Bay,634,H,11,1
Oyster Bay,635,H,11,1
Oyster Bay,636,H,11,1
Oyster Bay,637,H,11,1
Oyster Bay,638,H,11,1
Oyster Bay,639,H,11,1
Oyster Bay,640,H,11,1
Oyster Bay,641,H,11,1
Oyster Bay,642,H,11,1
Oyster Bay,643,H,11,1
Oyster Bay,644,H,11,1
Oyster Bay,645,H,11,1
Oyster Bay,646,H,11,1
Oyster Bay,647,H,11,1
Oyster Bay,648,H,11,1
Oyster Bay,649,H,11,1
Oyster Bay,650,H,11,1
Oyster Bay,651,H,11,1
Oyster Bay,652,H,11,1
Oyster Bay,653,H,11,1
Oyster Bay,654,H,11,0
Oyster Bay,655,H,11,0
Oyster Bay,656,H,11,0
Oyster Bay,657,H,11,0
Oyster Bay,658,H,11,0
Oyster Bay,659,H,11,0
Oyster Bay,660,H,11,0
Oyster Bay,661,H,11,0
Oyster Bay,662,H,11,0
Oyster Bay,663,H,11,0
Oyster Bay,664,H,11,0
Oyster Bay,665,H,11,0
Oyster Bay,666,H,11,0
Oyster Bay,667,H,11,0
Oyster Bay,668,H,11,0
Oyster Bay,669,H,11,0
Oyster Bay,670,H,11,0
Oyster Bay,671,H,11,0
Oyster Bay,672,H,11,0
Oyster Bay,673,H,11,0
Oyster Bay,674,H,11,0
Oyster Bay,675,H,11,0
Oyster Bay,676,H,11,0
Oyster Bay,677,H,11,0
Oyster Bay,678,H,11,0
Oyster Bay,679,H,11,0
Oyster Bay,680,H,11,0
Oyster Bay,681,H,11,0
Oyster Bay,682,H,11,0
Oyster Bay,683,H,11,0
Oyster Bay,684,H,11,0
Oyster Bay,685,H,11,0
Oyster Bay,686,H,11,0
Oyster Bay,687,H,11,0
Oyster Bay,688,H,11,0
Oyster Bay,689,H,11,0
Oyster Bay,690,H,11,0
Oyster Bay,691,H,11,0
Oyster Bay,692,H,11,0
Oyster Bay,693,H,11,0
Oyster Bay,694,H,11,0
Oyster Bay,695,H,11,0
Oyster Bay,696,H,11,0
Oyster Bay,697,H,11,0
Oyster Bay,698,H,11,0
Oyster Bay,699,H,11,0
Oyster Bay,700,H,11,0
Oyster Bay,701,H,11,0
Oyster Bay,702,H,11,0
Oyster Bay,703,H,11,0
Oyster Bay,704,H,11,0
Oyster Bay,705,H,11,0
Oyster Bay,706,H,11,0
Oyster Bay,707,H,11,0
Oyster Bay,708,H,11,0
Oyster Bay,709,H,11,0
Oyster Bay,710,H,11,0
Oyster Bay,711,H,11,0
Oyster Bay,712,H,11,0
Oyster Bay,713,H,11,0
Oyster Bay,714,H,11,0
Oyster Bay,715,H,11,0
Oyster Bay,716,H,11,0
Oyster Bay,717,H,11,0
Oyster Bay,718,H,11,0
Oyster Bay,719,H,11,0
Oyster Bay,720,H,11,0
Oyster Bay,721,H,11,0
Oyster Bay,722,H,11,0
Oyster Bay,723,H,11,0
Oyster Bay,724,H,11,0
Oyster Bay,725,H,11,0
Oyster Bay,726,H,11,0
Oyster Bay,727,H,11,0
Oyster Bay,728,H,11,0
Oyster Bay,729,H,11,0
Oyster Bay,730,H,11,0
Oyster Bay,731,H,11,0
Oyster Bay,732,H,11,0
Oyster Bay,733,H,11,0
Oyster Bay,734,H,11,0
Oyster Bay,735,H,11,0
Oyster Bay,736,H,11,0
Oyster Bay,737,H,11,0
Oyster Bay,738,H,11,0
Oyster Bay,739,H,11,0
Oyster Bay,740,H,11,0
Oyster Bay,741,H,11,0
Oyster Bay,742,H,11,0
Oyster Bay,743,H,11,0
Oyster Bay,744,H,11,0
Oyster Bay,745,H,11,0
Oyster Bay,746,H,11,0
Oyster Bay,747,H,11,0
Oyster Bay,748,H,11,0
Oyster Bay,749,H,11,0
Oyster Bay,750,H,11,0
Oyster Bay,751,H,11,0
Oyster Bay,752,H,11,0
Oyster Bay,753,H,11,0
Oyster Bay,754,H,11,0
Oyster Bay,755,H,11,0
Oyster Bay,756,H,11,0
Oyster Bay,757,H,11,0
Oyster Bay,758,H,11,0
Oyster Bay,759,H,11,0
Oyster Bay,760,H,11,0
Oyster Bay,761,H,11,0
Oyster Bay,762,H,11,0
Oyster Bay,763,H,11,0
Oyster Bay,764,H,11,0
Oyster Bay,765,H,11,0
Oyster Bay,766,H,11,0
Oyster Bay,767,H,11,0
Oyster Bay,768,H,11,0
Oyster Bay,769,H,11,0
Oyster Bay,770,H,11,0
Oyster Bay,771,H,11,0
Oyster Bay,772,H,11,0
Oyster Bay,773,H,11,0
Oyster Bay,774,H,11,0
Oyster Bay,775,H,11,0
Oyster Bay,776,H,11,0
Oyster Bay,777,H,11,0
Oyster Bay,778,H,11,0
Oyster Bay,779,H,11,0
Oyster Bay,780,H,11,0
Oyster Bay,781,H,11,0
Oyster Bay,782,H,11,0
Oyster Bay,783,H,11,0
Oyster Bay,784,H,11,0
Oyster Bay,785,H,11,0
Oyster Bay,786,H,11,0
Oyster Bay,787,H,11,0
Oyster Bay,788,H,11,0
Oyster Bay,789,H,11,0
Oyster Bay,790,H,11,0
Oyster Bay,791,H,11,0
Oyster Bay,792,H,11,0
Oyster Bay,793,H,11,0
Oyster Bay,794,H,11,0
Oyster Bay,795,H,11,0
Oyster Bay,796,H,11,0
Oyster Bay,797,H,11,0
Oyster Bay,798,H,11,0
Oyster Bay,799,H,11,0
Oyster Bay,800,H,11,0
Oyster Bay,801,H,11,0
Oyster Bay,802,H,11,0
Oyster Bay,803,H,11,0
Oyster Bay,804,H,11,0
Oyster Bay,805,H,11,0
Oyster Bay,806,H,11,0
Oyster Bay,807,H,11,0
Oyster Bay,808,H,11,0
Oyster Bay,809,H,11,0
Oyster Bay,810,H,11,0
Oyster Bay,811,H,11,0
Oyster Bay,812,H,11,0
Oyster Bay,813,H,11,0
Oyster Bay,814,H,11,0
Oyster Bay,815,H,11,0
Oyster Bay,816,H,11,0
Oyster Bay,817,H,11,0
Oyster Bay,818,H,11,0
Oyster Bay,819,H,11,0
Oyster Bay,820,H,11,0
Oyster Bay,821,H,11,0
Oyster Bay,822,H,11,0
Oyster Bay,823,H,11,0
Oyster Bay,824,H,11,0
Oyster Bay,825,H,11,0
Oyster Bay,826,H,11,0
Oyster Bay,827,H,11,0
Oyster Bay,828,H,11,0
Oyster Bay,829,H,11,0
Oyster Bay,830,H,11,0
Oyster Bay,831,H,11,0
Oyster Bay,832,H,11,0
Oyster Bay,833,H,11,0
Oyster Bay,834,H,11,0
Oyster Bay,835,H,11,0
Oyster Bay,836,H,11,0
Oyster Bay,837,H,11,0
Oyster Bay,838,H,11,0
Oyster Bay,839,H,11,0
Oyster Bay,840,H,11,0
Oyster Bay,841,H,11,0
Oyster Bay,842,H,11,0
Oyster Bay,843,H,11,0
Oyster Bay,844,H,11,0
Oyster Bay,845,H,11,0
Oyster Bay,846,H,11,0
Oyster Bay,847,H,11,0
Oyster Bay,848,H,11,0
Oyster Bay,849,H,11,0
Oyster Bay,850,H,11,0
Oyster Bay,851,H,11,0
Oyster Bay,852,H,11,0
Oyster Bay,853,H,11,0
Oyster Bay,854,H,11,0
Oyster Bay,855,H,11,0
Oyster Bay,856,H,11,0
Oyster Bay,857,H,11,0
Oyster Bay,858,H,11,0
Oyster Bay,859,H,11,0
Oyster Bay,860,H,11,0
Oyster Bay,861,H,11,0
Oyster Bay,862,H,11,0
Oyster Bay,863,H,11,0
Oyster Bay,864,H,11,0
Oyster Bay,865,H,11,0
Oyster Bay,866,H,11,0
Oyster Bay,867,H,11,0
Oyster Bay,868,H,11,0
Oyster Bay,869,H,11,0
Oyster Bay,870,H,11,0
Oyster Bay,871,H,11,0
Oyster Bay,872,H,11,0
Oyster Bay,873,H,11,0
Oyster Bay,874,H,11,0
Oyster Bay,875,H,11,0
Oyster Bay,876,H,11,0
Oyster Bay,877,H,11,0
Oyster Bay,878,H,11,0
Oyster Bay,879,H,11,0
Oyster Bay,880,H,11,0
Oyster Bay,881,H,11,0
Oyster Bay,882,H,11,0
Oyster Bay,883,H,11,0
Oyster Bay,884,H,11,0
Oyster Bay,885,H,11,0
Oyster Bay,886,H,11,0
Oyster Bay,887,H,11,0
Oyster Bay,888,H,11,0
Oyster Bay,889,H,11,0
Oyster Bay,890,H,11,0
Oyster Bay,891,H,11,0
Oyster Bay,892,H,11,0
Oyster Bay,893,H,11,0
Oyster Bay,894,H,11,0
Oyster Bay,895,H,11,0
Oyster Bay,896,H,11,0
Oyster Bay,897,H,11,0
Oyster Bay,898,H,11,0
Oyster Bay,899,H,11,0
Oyster Bay,900,H,11,0
Oyster Bay,901,H,11,0
Oyster Bay,902,H,11,0
Oyster Bay,903,H,11,0
Oyster Bay,904,H,11,0
Oyster Bay,905,H,11,0
Oyster Bay,906,H,11,0
Oyster Bay,907,H,11,0
Oyster Bay,908,H,11,0
Oyster Bay,909,H,11,0
Oyster Bay,910,H,11,0
Oyster Bay,911,H,11,0
Oyster Bay,912,H,11,0
Oyster Bay,913,H,11,0
Oyster Bay,914,H,11,0
Oyster Bay,915,H,11,0
Oyster Bay,916,H,11,0
Oyster Bay,917,H,11,0
Oyster Bay,918,H,11,0
Oyster Bay,919,H,11,0
Oyster Bay,920,H,11,0
Oyster Bay,921,H,11,0
Oyster Bay,922,H,11,0
Oyster Bay,923,H,11,0
Oyster Bay,924,H,11,0
Oyster Bay,925,H,11,0
Oyster Bay,926,H,11,0
Oyster Bay,927,H,11,0
Oyster Bay,928,H,11,0
Oyster Bay,929,H,11,0
Oyster Bay,930,H,11,0
Oyster Bay,931,H,11,0
Oyster Bay,932,H,11,0
Oyster Bay,933,H,11,0
Oyster Bay,934,H,11,0
Oyster Bay,935,H,11,0
Oyster Bay,936,H,11,0
Oyster Bay,937,H,11,0
Oyster Bay,938,H,11,0
Oyster Bay,939,H,11,0
Oyster Bay,940,H,11,0
Oyster Bay,941,H,11,0
Oyster Bay,942,H,11,0
Oyster Bay,943,H,11,0
Oyster Bay,944,H,11,0
Oyster Bay,945,H,11,0
Oyster Bay,946,H,11,0
Oyster Bay,947,H,11,0
Oyster Bay,948,H,11,0
Oyster Bay,949,H,11,0
Oyster Bay,950,H,11,0
Oyster Bay,951,H,11,0
Oyster Bay,952,H,11,0
Oyster Bay,953,H,11,0
Oyster Bay,954,H,11,0
Oyster Bay,955,H,11,0
Oyster Bay,956,H,11,0
Oyster Bay,957,H,11,0
Oyster Bay,958,H,11,0
Oyster Bay,959,H,11,0
Oyster Bay,960,H,11,0
Oyster Bay,961,S,4,1
Oyster Bay,962,S,4,1
Oyster Bay,963,S,4,1
Oyster Bay,964,S,4,1
Oyster Bay,965,S,4,1
Oyster Bay,966,S,4,1
Oyster Bay,967,S,4,1
Oyster Bay,968,S,4,1
Oyster Bay,969,S,4,1
Oyster Bay,970,S,4,1
Oyster Bay,971,S,4,1
Oyster Bay,972,S,4,1
Oyster Bay,973,S,4,1
Oyster Bay,974,S,4,1
Oyster Bay,975,S,4,1
Oyster Bay,976,S,4,1
Oyster Bay,977,S,4,1
Oyster Bay,978,S,4,1
Oyster Bay,979,S,4,1
Oyster Bay,980,S,4,1
Oyster Bay,981,S,4,1
Oyster Bay,982,S,4,1
Oyster Bay,983,S,4,1
Oyster Bay,984,S,4,1
Oyster Bay,985,S,4,1
Oyster Bay,986,S,4,1
Oyster Bay,987,S,4,1
Oyster Bay,988,S,4,1
Oyster Bay,989,S,4,1
Oyster Bay,990,S,4,1
Oyster Bay,991,S,4,1
Oyster Bay,992,S,4,1
Oyster Bay,993,S,4,1
Oyster Bay,994,S,4,1
Oyster Bay,995,S,4,1
Oyster Bay,996,S,4,1
Oyster Bay,997,S,4,1
Oyster Bay,998,S,4,1
Oyster Bay,999,S,4,1
Oyster Bay,1000,S,4,1
Oyster Bay,1001,S,4,1
Oyster Bay,1002,S,4,1
Oyster Bay,1003,S,4,1
Oyster Bay,1004,S,4,1
Oyster Bay,1005,S,4,1
Oyster Bay,1006,S,4,1
Oyster Bay,1007,S,4,1
Oyster Bay,1008,S,4,1
Oyster Bay,1009,S,4,1
Oyster Bay,1010,S,4,1
Oyster Bay,1011,S,4,1
Oyster Bay,1012,S,4,1
Oyster Bay,1013,S,4,0
Oyster Bay,1014,S,4,0
Oyster Bay,1015,S,4,0
Oyster Bay,1016,S,4,0
Oyster Bay,1017,S,4,0
Oyster Bay,1018,S,4,0
Oyster Bay,1019,S,4,0
Oyster Bay,1020,S,4,0
Oyster Bay,1021,S,4,0
Oyster Bay,1022,S,4,0
Oyster Bay,1023,S,4,0
Oyster Bay,1024,S,4,0
Oyster Bay,1025,S,4,0
Oyster Bay,1026,S,4,0
Oyster Bay,1027,S,4,0
Oyster Bay,1028,S,4,0
Oyster Bay,1029,S,4,0
Oyster Bay,1030,S,4,0
Oyster Bay,1031,S,4,0
Oyster Bay,1032,S,4,0
Oyster Bay,1033,S,4,0
Oyster Bay,1034,S,4,0
Oyster Bay,1035,S,4,0
Oyster Bay,1036,S,4,0
Oyster Bay,1037,S,4,0
Oyster Bay,1038,S,4,0
Oyster Bay,1039,S,4,0
Oyster Bay,1040,S,4,0
Oyster Bay,1041,S,4,0
Oyster Bay,1042,S,4,0
Oyster Bay,1043,S,4,0
Oyster Bay,1044,S,4,0
Oyster Bay,1045,S,4,0
Oyster Bay,1046,S,6,1
Oyster Bay,1047,S,6,1
Oyster Bay,1048,S,6,1
Oyster Bay,1049,S,6,1
Oyster Bay,1050,S,6,1
Oyster Bay,1051,S,6,1
Oyster Bay,1052,S,6,1
Oyster Bay,1053,S,6,1
Oyster Bay,1054,S,6,1
Oyster Bay,1055,S,6,1
Oyster Bay,1056,S,6,1
Oyster Bay,1057,S,6,1
Oyster Bay,1058,S,6,1
Oyster Bay,1059,S,6,1
Oyster Bay,1060,S,6,1
Oyster Bay,1061,S,6,1
Oyster Bay,1062,S,6,1
Oyster Bay,1063,S,6,1
Oyster Bay,1064,S,6,1
Oyster Bay,1065,S,6,1
Oyster Bay,1066,S,6,1
Oyster Bay,1067,S,6,1
Oyster Bay,1068,S,6,1
Oyster Bay,1069,S,6,1
Oyster Bay,1070,S,6,1
Oyster Bay,1071,S,9,1
Oyster Bay,1072,S,9,1
Oyster Bay,1073,S,9,1
Oyster Bay,1074,S,9,1
Oyster Bay,1075,S,9,1
Oyster Bay,1076,S,9,1
Oyster Bay,1077,S,9,1
Oyster Bay,1078,S,9,1
Oyster Bay,1079,S,9,1
Oyster Bay,1080,S,9,1
Oyster Bay,1081,S,9,1
Oyster Bay,1082,S,9,1
Oyster Bay,1083,S,9,1
Oyster Bay,1084,S,9,1
Oyster Bay,1085,S,9,1
Oyster Bay,1086,S,9,1
Oyster Bay,1087,S,9,1
Oyster Bay,1088,S,9,1
Oyster Bay,1089,S,9,1
Oyster Bay,1090,S,9,1
Oyster Bay,1091,S,9,1
Oyster Bay,1092,S,9,1
Oyster Bay,1093,S,9,1
Oyster Bay,1094,S,9,1
Oyster Bay,1095,S,9,1
Oyster Bay,1096,S,9,1
Oyster Bay,1097,S,9,1
Oyster Bay,1098,S,9,1
Oyster Bay,1099,S,9,1
Oyster Bay,1100,S,9,1
Oyster Bay,1101,S,9,1
Oyster Bay,1102,S,9,1
Oyster Bay,1103,S,9,1
Oyster Bay,1104,S,9,1
Oyster Bay,1105,S,9,1
Oyster Bay,1106,S,9,1
Oyster Bay,1107,S,9,1
Oyster Bay,1108,S,9,1
Oyster Bay,1109,S,9,1
Oyster Bay,1110,S,9,1
Oyster Bay,1111,S,9,1
Oyster Bay,1112,S,9,1
Oyster Bay,1113,S,9,1
Oyster Bay,1114,S,9,1
Oyster Bay,1115,S,9,1
Oyster Bay,1116,S,9,1
Oyster Bay,1117,S,9,1
Oyster Bay,1118,S,9,1
Oyster Bay,1119,S,9,1
Oyster Bay,1120,S,9,1
Oyster Bay,1121,S,9,1
Oyster Bay,1122,S,9,1
Oyster Bay,1123,S,9,1
Oyster Bay,1124,S,9,1
Oyster Bay,1125,S,9,1
Oyster Bay,1126,S,9,1
Oyster Bay,1127,S,9,1
Oyster Bay,1128,S,9,1
Oyster Bay,1129,S,9,1
Oyster Bay,1130,S,9,1
Oyster Bay,1131,S,9,1
Oyster Bay,1132,S,9,1
Oyster Bay,1133,S,9,1
Oyster Bay,1134,S,9,1
Oyster Bay,1135,S,9,1
Oyster Bay,1136,S,9,1
Oyster Bay,1137,S,9,1
Oyster Bay,1138,S,9,1
Oyster Bay,1139,S,9,1
Oyster Bay,1140,S,10,1
Oyster Bay,1141,S,10,1
Oyster Bay,1142,S,10,1
Oyster Bay,1143,S,10,1
Oyster Bay,1144,S,10,1
Oyster Bay,1145,S,10,1
Oyster Bay,1146,S,10,1
Oyster Bay,1147,S,10,1
Oyster Bay,1148,S,10,1
Oyster Bay,1149,S,10,1
Oyster Bay,1150,S,10,1
Oyster Bay,1151,S,10,1
Oyster Bay,1152,S,10,1
Oyster Bay,1153,S,10,1
Oyster Bay,1154,S,10,1
Oyster Bay,1155,S,10,1
Oyster Bay,1156,S,10,1
Oyster Bay,1157,S,10,1
Oyster Bay,1158,S,10,1
Oyster Bay,1159,S,10,1
Oyster Bay,1160,S,10,1
Oyster Bay,1161,S,10,1
Oyster Bay,1162,S,10,1
Oyster Bay,1163,S,10,1
Oyster Bay,1164,S,10,1
Oyster Bay,1165,S,10,1
Oyster Bay,1166,S,10,1
Oyster Bay,1167,S,10,1
Oyster Bay,1168,S,10,1
Oyster Bay,1169,S,10,1
Oyster Bay,1170,S,10,1
Oyster Bay,1171,S,10,1
Oyster Bay,1172,S,10,1
Oyster Bay,1173,S,10,1
Oyster Bay,1174,S,10,1
Oyster Bay,1175,S,10,1
Oyster Bay,1176,S,10,1
Oyster Bay,1177,S,10,1
Oyster Bay,1178,S,10,1
Oyster Bay,1179,S,10,1
Oyster Bay,1180,S,10,1
Oyster Bay,1181,S,10,1
Oyster Bay,1182,S,10,1
Oyster Bay,1183,S,10,1
Oyster Bay,1184,S,10,1
Oyster Bay,1185,S,10,1
Oyster Bay,1186,S,10,1
Oyster Bay,1187,S,10,1
Oyster Bay,1188,S,10,1
Oyster Bay,1189,S,10,1
Oyster Bay,1190,S,10,1
Oyster Bay,1191,S,10,1
Oyster Bay,1192,S,10,1
Oyster Bay,1193,S,10,1
Oyster Bay,1194,S,10,1
Oyster Bay,1195,S,10,1
Oyster Bay,1196,S,10,1
Oyster Bay,1197,S,10,1
Oyster Bay,1198,S,10,1
Oyster Bay,1199,S,10,1
Oyster Bay,1200,S,10,1
Oyster Bay,1201,S,10,1
Oyster Bay,1202,S,10,1
Oyster Bay,1203,S,10,1
Oyster Bay,1204,S,10,1
Oyster Bay,1205,S,10,1
Oyster Bay,1206,S,10,1
Oyster Bay,1207,S,10,1
Oyster Bay,1208,S,10,1
Oyster Bay,1209,S,10,1
Oyster Bay,1210,S,10,1
Oyster Bay,1211,S,10,1
Oyster Bay,1212,S,10,1
Oyster Bay,1213,S,10,1
Oyster Bay,1214,S,10,1
Oyster Bay,1215,S,10,1
Oyster Bay,1216,S,10,1
Oyster Bay,1217,S,10,1
Oyster Bay,1218,S,10,1
Oyster Bay,1219,S,10,1
Oyster Bay,1220,S,10,1
Oyster Bay,1221,S,10,1
Oyster Bay,1222,S,10,1
Oyster Bay,1223,S,10,1
Oyster Bay,1224,S,10,1
Oyster Bay,1225,S,10,1
Oyster Bay,1226,S,10,1
Oyster Bay,1227,S,10,1
Oyster Bay,1228,S,10,1
Oyster Bay,1229,S,10,1
Oyster Bay,1230,S,10,1
Oyster Bay,1231,S,10,1
Oyster Bay,1232,S,10,1
Oyster Bay,1233,S,10,1
Oyster Bay,1234,S,10,1
Oyster Bay,1235,S,10,1
Oyster Bay,1236,S,10,1
Oyster Bay,1237,S,10,1
Oyster Bay,1238,S,10,1
Oyster Bay,1239,S,10,1
Oyster Bay,1240,S,10,1
Oyster Bay,1241,S,10,1
Oyster Bay,1242,S,10,1
Oyster Bay,1243,S,10,1
Oyster Bay,1244,S,10,1
Oyster Bay,1245,S,10,1
Oyster Bay,1246,S,10,1
Oyster Bay,1247,S,10,1
Oyster Bay,1248,S,10,1
Oyster Bay,1249,S,10,1
Oyster Bay,1250,S,11,1
Oyster Bay,1251,S,11,1
Oyster Bay,1252,S,11,1
Oyster Bay,1253,S,11,1
Oyster Bay,1254,S,11,1
Oyster Bay,1255,S,11,1
Oyster Bay,1256,S,11,1
Oyster Bay,1257,S,11,1
Oyster Bay,1258,S,11,1
Oyster Bay,1259,S,11,1
Oyster Bay,1260,S,11,1
Oyster Bay,1261,S,11,1
Oyster Bay,1262,S,11,1
Oyster Bay,1263,S,11,1
Oyster Bay,1264,S,11,1
Oyster Bay,1265,S,11,1
Oyster Bay,1266,S,11,1
Oyster Bay,1267,S,11,1
Oyster Bay,1268,S,11,1
Oyster Bay,1269,S,11,1
Oyster Bay,1270,S,11,1
Oyster Bay,1271,S,11,1
Oyster Bay,1272,S,11,1
Oyster Bay,1273,S,11,1
Oyster Bay,1274,S,11,1
Oyster Bay,1275,S,11,1
Oyster Bay,1276,S,11,1
Oyster Bay,1277,S,11,0
Oyster Bay,1278,S,11,0
Oyster Bay,1279,S,11,0
Oyster Bay,1280,S,11,0
Oyster Bay,1281,S,11,0
Oyster Bay,1282,S,11,0
Oyster Bay,1283,S,11,0
Oyster Bay,1284,S,11,0
Oyster Bay,1285,S,11,0
Oyster Bay,1286,S,11,0
Oyster Bay,1287,S,11,0
Oyster Bay,1288,S,11,0
Oyster Bay,1289,S,11,0
Oyster Bay,1290,S,11,0
Oyster Bay,1291,S,11,0
Oyster Bay,1292,S,11,0
Oyster Bay,1293,S,11,0
Oyster Bay,1294,S,11,0
Oyster Bay,1295,S,11,0
Oyster Bay,1296,S,11,0
Oyster Bay,1297,S,11,0
Oyster Bay,1298,S,11,0
Oyster Bay,1299,S,11,0
Oyster Bay,1300,S,11,0
Oyster Bay,1301,S,11,0
Oyster Bay,1302,S,11,0
Oyster Bay,1303,S,11,0
Oyster Bay,1304,S,11,0
Oyster Bay,1305,S,11,0
Oyster Bay,1306,S,11,0
Oyster Bay,1307,S,11,0
Oyster Bay,1308,S,11,0
Oyster Bay,1309,S,11,0
Oyster Bay,1310,S,11,0
Oyster Bay,1311,S,11,0
Oyster Bay,1312,S,11,0
Oyster Bay,1313,S,11,0
Oyster Bay,1314,S,11,0
Oyster Bay,1315,S,11,0
Oyster Bay,1316,S,11,0
Oyster Bay,1317,S,11,0
Oyster Bay,1318,S,11,0
Oyster Bay,1319,S,11,0
Oyster Bay,1320,S,11,0
Oyster Bay,1321,S,11,0
Oyster Bay,1322,S,11,0
Oyster Bay,1323,S,11,0
Oyster Bay,1324,S,11,0
Oyster Bay,1325,S,11,0
Oyster Bay,1326,S,11,0
Oyster Bay,1327,S,11,0
Oyster Bay,1328,S,11,0
Oyster Bay,1329,S,11,0
Oyster Bay,1330,S,11,0
Oyster Bay,1331,S,11,0
Oyster Bay,1332,S,11,0
Oyster Bay,1333,S,11,0
Oyster Bay,1334,S,11,0
Oyster Bay,1335,S,11,0
Oyster Bay,1336,S,11,0
Oyster Bay,1337,S,11,0
Oyster Bay,1338,S,11,0
Oyster Bay,1339,S,11,0
Oyster Bay,1340,S,11,0
Oyster Bay,1341,S,11,0
Oyster Bay,1342,S,11,0
Oyster Bay,1343,S,11,0
Oyster Bay,1344,S,11,0
Oyster Bay,1345,S,11,0
Oyster Bay,1346,S,11,0
Oyster Bay,1347,S,11,0
Oyster Bay,1348,S,11,0
Oyster Bay,1349,S,11,0
Oyster Bay,1350,S,11,0
Oyster Bay,1351,S,11,0
Oyster Bay,1352,S,11,0
Oyster Bay,1353,S,11,0
Oyster Bay,1354,S,11,0
Oyster Bay,1355,S,11,0
Oyster Bay,1356,S,11,0
Oyster Bay,1357,S,11,0
Oyster Bay,1358,S,11,0
Oyster Bay,1359,S,11,0
Oyster Bay,1360,S,11,0
Oyster Bay,1361,S,11,0
Oyster Bay,1362,S,11,0
Oyster Bay,1363,S,11,0
Oyster Bay,1364,S,11,0
Oyster Bay,1365,S,11,0
Oyster Bay,1366,S,11,0
Oyster Bay,1367,S,11,0
Oyster Bay,1368,S,11,0
Oyster Bay,1369,S,11,0
Oyster Bay,1370,S,11,0
Oyster Bay,1371,S,11,0
Oyster Bay,1372,S,11,0
Oyster Bay,1373,S,11,0
Oyster Bay,1374,S,11,0
Oyster Bay,1375,S,11,0
Oyster Bay,1376,S,11,0
Oyster Bay,1377,S,11,0
Oyster Bay,1378,S,11,0
Oyster Bay,1379,S,11,0
Oyster Bay,1380,S,11,0
Oyster Bay,1381,S,11,0
Oyster Bay,1382,S,11,0
Oyster Bay,1383,S,11,0
Oyster Bay,1384,S,11,0
Oyster Bay,1385,S,11,0
Oyster Bay,1386,S,11,0
Oyster Bay,1387,S,11,0
Oyster Bay,1388,S,11,0
Oyster Bay,1389,S,11,0
Oyster Bay,1390,S,11,0
Oyster Bay,1391,S,11,0
Oyster Bay,1392,S,11,0
Oyster Bay,1393,S,11,0
Oyster Bay,1394,S,11,0
Oyster Bay,1395,S,11,0
Oyster Bay,1396,S,11,0
Oyster Bay,1397,S,11,0
Oyster Bay,1398,S,11,0
Oyster Bay,1399,S,11,0
Oyster Bay,1400,S,11,0
Oyster Bay,1401,S,11,0
Oyster Bay,1402,S,11,0
Oyster Bay,1403,S,11,0
Oyster Bay,1404,S,11,0
Oyster Bay,1405,S,11,0
Oyster Bay,1406,S,11,0
Oyster Bay,1407,S,11,0
Oyster Bay,1408,S,11,0
Oyster Bay,1409,S,11,0
Oyster Bay,1410,S,11,0
Oyster Bay,1411,S,11,0
Oyster Bay,1412,S,11,0
Oyster Bay,1413,S,11,0
Oyster Bay,1414,S,11,0
Oyster Bay,1415,S,11,0
Oyster Bay,1416,S,11,0
Oyster Bay,1417,S,11,0
Oyster Bay,1418,S,11,0
Oyster Bay,1419,S,11,0
Oyster Bay,1420,S,11,0
Oyster Bay,1421,S,11,0
Oyster Bay,1422,S,11,0
Oyster Bay,1423,S,11,0
Oyster Bay,1424,S,11,0
Oyster Bay,1425,S,11,0
Oyster Bay,1426,S,11,0
Oyster Bay,1427,S,11,0
Oyster Bay,1428,S,11,0
Oyster Bay,1429,S,11,0
Oyster Bay,1430,S,11,0
Oyster Bay,1431,S,11,0
Oyster Bay,1432,S,11,0
Oyster Bay,1433,S,11,0
Oyster Bay,1434,S,11,0
Oyster Bay,1435,S,11,0
